symbol,date,open,high,low,close,volume
SPY,2011-06-03,99.468261,100.438873,99.414769,99.674614,234690200
SPY,2011-06-06,99.422439,99.628792,98.490042,98.619965,179951200
SPY,2011-06-07,99.124382,99.407166,98.474769,98.558838,161660500
SPY,2011-06-08,98.405979,98.734616,97.962707,98.146133,198696400
SPY,2011-06-09,98.413636,99.300167,98.176717,98.895111,160964400
SPY,2011-06-10,98.474746,98.535877,97.259572,97.519417,238629400
SPY,2011-06-13,97.741074,98.008570,97.099100,97.595863,207599800
SPY,2011-06-14,98.490028,99.177868,98.451824,98.833954,160570400
SPY,2011-06-15,98.008559,98.818672,96.816311,97.076157,300958000
SPY,2011-06-16,97.106727,97.802206,96.541177,97.290154,308032800
SPY,2011-06-17,98.256370,98.264052,97.250229,97.580490,233284900
SPY,2011-06-20,97.250240,98.287103,97.219517,98.079727,159479000
SPY,2011-06-21,98.586613,99.615794,98.118103,99.423782,193157300
SPY,2011-06-22,99.116584,99.700296,98.763277,98.824722,176703000
SPY,2011-06-23,97.664984,98.801691,96.919976,98.540558,334286500
SPY,2011-06-24,98.517527,98.594325,97.250246,97.396172,226129300
SPY,2011-06-27,97.457608,98.640397,97.265596,98.264061,168904700
SPY,2011-06-28,98.655769,99.562071,98.517526,99.546707,165556300
SPY,2011-06-29,99.999828,100.560499,99.562046,100.399216,244295500
SPY,2011-06-30,100.721817,101.520582,100.391562,101.359299,223322700
SPY,2011-07-01,101.451413,102.995196,101.213320,102.856941,202385700
SPY,2011-07-05,102.749436,102.979852,102.449898,102.772476,165936000
SPY,2011-07-06,102.526711,103.025937,102.234849,102.895370,143331600
SPY,2011-07-07,103.809322,104.224062,103.594269,103.962929,170464200
SPY,2011-07-08,102.787866,103.962978,102.449923,103.225647,194100500
SPY,2011-07-11,101.958375,102.288630,101.121206,101.359299,195918600
SPY,2011-07-12,101.144219,101.981388,100.890762,100.921478,214675700
SPY,2011-07-13,101.451442,102.319340,101.013661,101.259430,204062600
SPY,2011-07-14,101.512877,101.981387,100.368482,100.560493,226111800
SPY,2011-07-15,101.121208,101.282492,100.437646,101.144249,220012800
SPY,2011-07-18,100.675727,100.829334,99.562059,100.314743,196872100
SPY,2011-07-19,100.875422,102.065899,100.852382,101.943008,166554900
SPY,2011-07-20,102.204144,102.265578,101.704906,101.881554,137145400
SPY,2011-07-21,102.457588,103.548227,101.896916,103.294769,245246300
SPY,2011-07-22,103.317803,103.471410,102.734079,103.363884,126019400
SPY,2011-07-25,102.380777,103.294756,102.273251,102.787842,136653800
SPY,2011-07-26,102.718719,102.887690,102.173400,102.403816,131278200
SPY,2011-07-27,101.835460,101.866189,100.176474,100.307053,249020100
SPY,2011-07-28,100.307060,101.205674,99.853903,100.015198,207939900
SPY,2011-07-29,99.009048,100.268646,98.287081,99.331627,307038400
SPY,2011-08-01,100.491395,100.583569,97.949158,98.909218,325790900
SPY,2011-08-02,98.164195,98.694150,96.382324,96.382324,346653800
SPY,2011-08-03,96.512856,97.012082,94.876911,96.904556,370830800
SPY,2011-08-04,95.560517,95.714130,92.211827,92.365440,520721800
SPY,2011-08-05,93.517532,93.755625,89.754095,92.227211,655619200
SPY,2011-08-08,89.792454,92.257886,86.036696,86.221031,702263900
SPY,2011-08-09,87.611224,90.353155,84.692640,90.230270,717828700
SPY,2011-08-10,88.525182,89.308588,85.982940,86.244080,662607400
SPY,2011-08-11,86.989097,91.336244,86.267130,90.115051,487979700
SPY,2011-08-12,90.936869,91.558986,90.076654,90.721817,313731600
SPY,2011-08-15,91.543651,92.734122,91.397720,92.641960,258810600
SPY,2011-08-16,91.758668,92.695687,90.867730,91.850830,294095200
